id_produit,reference_fournisseur,nom_produit,libelle_source,description,categorie,sous_categorie,regle_de_classification,marque,id_producteur,producteur,producteur_libelle_source,id_fournisseur,fournisseur,canal_de_commande,url_photo,origine_pays,origine_region,origine_departement,lieu_fabrication,appellation,niveau_preuve_origine,caractere_local,savoir_faire_francais,poids_net_g,volume_ml,mention_poids_volume_source,degre_alcool,alcool,type_alcool,dlc_ddm,mention_source,prix_achat_ht,prix_achat_texte_source,unite_de_prix,libelle_colonne_prix_source,tva_taux,prix_achat_ttc,prix_au_kg_ht,droits_accises,prix_hors_droits_ht,prix_vente_ht,prix_vente_ttc,marge_eur,taux_marge,prix_min_acceptable,prix_max_conseille,conditionnement,quantite_par_conditionnement,multiple_commande_source,multiple_commande_valeur,minimum_commande,panachage,poids_brut_g,longueur_cm,largeur_cm,hauteur_cm,volume_dm3,fragile,contient_verre,liquide,sensible_chocs,protection_necessaire,protection_type,contraintes_transport,personnalisable,type_personnalisation,cout_personnalisation,delai_personnalisation,fournisseur_personnalisation,niveau_gamme,niveau_noblesse_propose,noblesse_justification,noblesse_statut,saisonnalite,produit_noel,produit_premium,produit_local_emblematique,tags_opportunite,stock_interne,stock_reserve,stock_disponible,stock_fournisseur,delai_fournisseur,quantite_minimum_commande,disponibilite,statut_ligne,doublon_potentiel,conflit_prix,anomalie_source,champs_a_confirmer,source,ligne_source
PROD-0601,NC01299,BOÎTE 2KG CALVADOS,29.BOÎTE 2KG CALVADOS,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,À CONFIRMER,INGREDIENT_ALCOOLISE,Alcool cité comme ingrédient dans le libellé,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,,,,34,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 143 – LES CARAMELS EN VRAC (page 17)
PROD-0602,NC01245,BOÎTE 2KG GOÛT TATIN,30.BOÎTE 2KG GOÛT TATIN,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 144 – LES CARAMELS EN VRAC (page 17)
PROD-0603,NC01134,BOÎTE 2KG POMME,31.BOÎTE 2KG POMME,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 145 – LES CARAMELS EN VRAC (page 17)
PROD-0604,NC01112,BOÎTE 2KG GOÛT CONFITURE DE LAIT,32.BOÎTE 2KG GOÛT CONFITURE DE LAIT,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 146 – LES CARAMELS EN VRAC (page 17)
PROD-0605,NC01146,BOÎTE 2KG MENTHE,33.BOÎTE 2KG MENTHE,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 147 – LES CARAMELS EN VRAC (page 17)
PROD-0606,NC01215,BOÎTE 2KG PRUNEAU,34.BOÎTE 2KG PRUNEAU,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 148 – LES CARAMELS EN VRAC (page 17)
PROD-0607,NC01145,BOÎTE 2KG MARRON,35.BOÎTE 2KG MARRON,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 149 – LES CARAMELS EN VRAC (page 17)
PROD-0608,NC01273,BOÎTE 2KG NOIX,36.BOÎTE 2KG NOIX,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 150 – LES CARAMELS EN VRAC (page 17)
PROD-0609,NC01147,BOÎTE 2KG MIEL,37.BOÎTE 2KG MIEL,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 151 – LES CARAMELS EN VRAC (page 17)
PROD-0610,NC01039,BOÎTE 2KG CHOCOLAT,38.BOÎTE 2KG CHOCOLAT,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 152 – LES CARAMELS EN VRAC (page 17)
PROD-0611,NC01151,BOÎTE 2KG CAFÉ,39.BOÎTE 2KG CAFÉ,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 153 – LES CARAMELS EN VRAC (page 17)
PROD-0612,NC01043,BOÎTE 2KG NOISETTE,40.BOÎTE 2KG NOISETTE,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 154 – LES CARAMELS EN VRAC (page 17)
PROD-0613,NC01069,BOÎTE 2KG MYRTILLE,41.BOÎTE 2KG MYRTILLE,Gamme : LES CARAMELS EN VRAC (page 17) – CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg,CONFISERIE,CARAMEL_VRAC,gamme « LES CARAMELS EN VRAC (page 17) » du catalogue Isigny,CARAMELS D'ISIGNY,FOUR-0002,CARAMELS D'ISIGNY,LES CARAMELS EN VRAC (page 17),FOUR-0002,CARAMELS D'ISIGNY,"À CONFIRMER : onglet intégré au classeur Normand Direct Terroir, canal de commande non précisé",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,,AUCUNE_INFORMATION_DANS_LES_DOCUMENTS,À CONFIRMER,À CONFIRMER,2000.0,,2KG,,NON,,À CONFIRMER,,32.2,16.1,unité,Prix/Unitaire,0.2,38.64,16.1,,,,,,,,,2KG,,,,boite de 2kg (mention du catalogue : « CARAMELS PÂTISSIERS - CELLOPHANE IMPRIMÉE / boite de 2kg »),À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,À CONFIRMER,PRODUIT_LOURD ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = catalogue tarifé 2026),PRODUIT,,,,33,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 155 – LES CARAMELS EN VRAC (page 17)
